,delta_s,s
2005-03-10,-0.173055025054721,1.8188009745207108
2005-03-11,0.2127021983276019,2.031503172848313
2005-03-14,0.0372479685858958,2.068751141434209
2005-03-15,0.0452637798962955,2.114014921330504
2005-03-16,0.1404555594562386,2.2544704807867424
2005-03-17,-0.0101262117293794,2.244344269057363
2005-03-18,0.035026176108249,2.279370445165612
2005-03-21,0.0301204007029155,2.3094908458685275
2005-03-22,0.0423077168531581,2.3517985627216857
2005-03-23,-0.1408722874965298,2.210926275225156
2005-03-24,0.1138911302048055,2.3248174054299615
2005-03-28,-0.0471304735443357,2.2776869318856257
2005-03-29,0.0235783182460506,2.301265250131676
2005-03-30,0.0885940332197745,2.3898592833514507
2005-03-31,0.1571029194209569,2.5469622027724075
2005-04-01,0.1607484183181708,2.7077106210905786
2005-04-04,-0.0741237461827966,2.633586874907782
2005-04-05,-0.0987003362993051,2.5348865386084767
2005-04-06,-0.1562077508722412,2.3786787877362356
2005-04-07,-0.2703411059071614,2.108337681829074
2005-04-08,-0.0910751221180368,2.017262559711037
2005-04-11,-0.0061429921373907,2.011119567573646
2005-04-12,-0.2218476444141522,1.7892719231594945
2005-04-13,-0.2312192575817117,1.5580526655777829
2005-04-14,0.0931988334247672,1.65125149900255
2005-04-15,-0.1804279829998877,1.470823516002662
2005-04-18,-0.0206760170693755,1.4501474989332863
2005-04-19,0.2304072757449595,1.680554774678246
2005-04-20,0.0650774968654021,1.7456322715436483
2005-04-21,0.2919516424262161,2.0375839139698644
2005-04-22,0.0833850915426543,2.1209690055125185
2005-04-25,-0.0635502425015953,2.057418763010923
2005-04-26,-0.0409017489589483,2.0165170140519746
2005-04-27,-0.3522556710666921,1.6642613429852826
2005-04-28,-0.0211019954133669,1.6431593475719155
2005-04-29,-0.2116373610549923,1.4315219865169233
2005-05-02,0.1640257955635284,1.5955477820804518
2005-05-03,-0.1750165747459807,1.420531207334471
2005-05-04,0.0404459447129952,1.460977152047466
2005-05-05,-0.0157274007094332,1.445249751338033
2005-05-06,0.1207260185014569,1.5659757698394898
2005-05-09,0.1213355483673369,1.687311318206827
2005-05-10,-0.017549396201039,1.6697619220057875
2005-05-11,-0.2095400673591974,1.4602218546465902
2005-05-12,-0.2505988217344283,1.2096230329121618
2005-05-13,-0.0847622364325752,1.1248607964795865
2005-05-16,-0.060273516784559,1.0645872796950275
2005-05-17,0.1023204845280655,1.1669077642230932
2005-05-18,-0.2027484234386294,0.9641593407844636
2005-05-19,0.1326070190049219,1.0967663597893855
2005-05-20,-0.0083503591025667,1.0884160006868189
2005-05-23,0.0407497250841345,1.1291657257709535
2005-05-24,0.0482225934356233,1.1773883192065768
2005-05-25,0.179387598890971,1.3567759180975478
2005-05-26,0.030234126672453,1.387010044770001
2005-05-27,0.1003064654963131,1.487316510266314
2005-05-31,-0.0432702870718053,1.4440462231945086
2005-06-01,0.2946447686210105,1.7386909918155191
2005-06-02,-0.0512356221772481,1.687455369638271
2005-06-03,0.2802415389264676,1.967696908564739
2005-06-06,0.004624964459887,1.9723218730246257
2005-06-07,-0.0993491235925607,1.872972749432065
2005-06-08,-0.1352359544873826,1.7377367949446825
2005-06-09,0.3305594374154104,2.0682962323600926
2005-06-10,-0.029061586786578,2.039234645573514
2005-06-13,0.2408279395167668,2.2800625850902816
2005-06-14,-0.0797842591432124,2.2002783259470693
2005-06-15,0.0567171681266039,2.2569954940736734
2005-06-16,0.0842729094156566,2.34126840348933
2005-06-17,0.2011628550180318,2.542431258507362
2005-06-20,0.0462298769628518,2.588661135470214
2005-06-21,-0.1341559948860541,2.4545051405841596
2005-06-22,-0.1742731374972914,2.2802320030868684
2005-06-23,0.2064386528017558,2.4866706558886245
2005-06-24,-0.0818525948251268,2.4048180610634975
2005-06-27,0.0724572483346643,2.477275309398162
2005-06-28,-0.191487108312936,2.285788201085226
2005-06-29,-0.1014345418818797,2.1843536592033463
2005-06-30,-0.0484472618876382,2.135906397315708
2005-07-01,0.503664947834444,2.639571345150152
2005-07-05,0.1821288169870214,2.8217001621371733
2005-07-06,0.2702582035901982,3.0919583657273715
2005-07-07,-0.1091726734882747,2.982785692239097
2005-07-08,-0.0954592814663804,2.887326410772717
2005-07-11,-0.0885893409462156,2.798737069826501
2005-07-12,0.2752517862603055,3.0739888560868067
2005-07-13,-0.0739056009346139,3.0000832551521928
2005-07-14,-0.2327051349183497,2.767378120233843
2005-07-15,0.0134892627466068,2.78086738298045
2005-07-18,-0.1142790487058068,2.6665883342746435
2005-07-19,0.0137116186333739,2.6802999529080176
2005-07-20,-0.0700617567030886,2.610238196204929
2005-07-21,0.0346660717852397,2.6449042679901686
2005-07-22,0.0981719789277699,2.7430762469179384
2005-07-25,0.0438929693364036,2.786969216254342
2005-07-26,0.0054391012708814,2.792408317525223
2005-07-27,0.1008518026515296,2.893260120176753
2005-07-28,0.045993351195234,2.939253471371987
2005-07-29,0.1204117648334902,3.0596652362054773
2005-08-01,0.2614032176146355,3.3210684538201125
2005-08-02,0.1000607923667103,3.421129246186823
2005-08-03,-0.1487837883236294,3.2723454578631936
2005-08-04,0.1150558655674328,3.3874013234306264
2005-08-05,0.2065543226304116,3.593955646061038
2005-08-08,0.2174805751268752,3.811436221187913
2005-08-09,-0.1224762035356318,3.688960017652281
2005-08-10,0.2634045040387486,3.9523645216910297
2005-08-11,0.1410448733552655,4.0934093950462955
2005-08-12,0.0631896635713742,4.15659905861767
2005-08-15,-0.0798336565765963,4.076765402041073
2005-08-16,-0.0280953596166365,4.048670042424437
2005-08-17,-0.2877949822977964,3.760875060126641
2005-08-18,-0.1250893269160706,3.63578573321057
2005-08-19,0.1896802825217944,3.825466015732364
2005-08-22,-0.0223789617159811,3.803087054016383
2005-08-23,0.0096031407111923,3.8126901947275753
2005-08-24,0.1966841310217366,4.009374325749312
2005-08-25,0.0418310710452981,4.05120539679461
2005-08-26,-0.0784778680459494,3.9727275287486608
2005-08-29,0.3426265172402169,4.315354045988878
2005-08-30,0.6023276425124393,4.917681688501317
2005-08-31,-0.1080694449483745,4.809612243552943
2005-09-01,-0.0243874287236383,4.785224814829304
2005-09-02,-0.3752421128921375,4.4099827019371665
2005-09-06,-0.1788449656278676,4.231137736309299
2005-09-07,-0.1709102172435299,4.060227519065769
2005-09-08,-0.0104609922106891,4.04976652685508
2005-09-09,-0.1354748034774579,3.914291723377622
2005-09-12,-0.2014410709507912,3.712850652426832
2005-09-13,-0.017922073837667,3.694928578589165
2005-09-14,0.2858501448884094,3.9807787234775738
2005-09-15,-0.0445587380122949,3.936219985465278
2005-09-16,-0.2308430462641637,3.705376939201115
2005-09-19,0.7478639627608126,4.4532409019619275
2005-09-20,-0.0899225797181405,4.363318322243787
2005-09-21,0.0904348351835719,4.453753157427359
2005-09-22,0.0782872124225608,4.53204036984992
2005-09-23,-0.2032121569550094,4.32882821289491
2005-09-26,0.2934887525672581,4.6223169654621685
2005-09-27,0.0505934998453358,4.672910465307504
2005-09-28,0.3410809973271563,5.013991462634661
2005-09-29,-0.0173144833929075,4.996676979241753
2005-09-30,-0.1599503924124334,4.83672658682932
2005-10-03,0.0027512468667928,4.839477833696113
2005-10-04,-0.1273382275427402,4.7121396061533725
2005-10-05,-0.2084077709935585,4.5037318351598135
2005-10-06,-0.2563132391950717,4.247418595964742
2005-10-07,-0.002462818694475,4.244955777270267
2005-10-10,-0.033642620380169,4.211313156890098
2005-10-11,0.2315289257486587,4.442842082638757
2005-10-12,0.0468254965800476,4.489667579218804
2005-10-13,-0.1635710741922572,4.326096505026547
2005-10-14,-0.0537367691242682,4.272359735902279
2005-10-17,0.2377148892192725,4.510074625121552
2005-10-18,-0.2431808642783855,4.266893760843167
2005-10-19,-0.1407221745280275,4.126171586315139
2005-10-20,-0.2028281302900025,3.923343456025136
2005-10-21,-0.0553930187376844,3.867950437287452
2005-10-24,-0.1273248281090908,3.740625609178361
2005-10-25,0.4637518786504518,4.204377487828813
2005-10-26,-0.1671107765380203,4.037266711290792
2005-10-27,-0.0134622402575793,4.023804471033213
2005-10-28,0.0258788491992411,4.049683320232454
2005-10-31,-0.3395719039094739,3.71011141632298
2005-11-01,0.1984600238129739,3.908571440135954
2005-11-02,-0.0751482272538861,3.833423212882068
2005-11-03,0.2732089834373608,4.106632196319429
2005-11-04,-0.133018512270538,3.973613684048891
2005-11-07,-0.0993160427879911,3.8742976412609
2005-11-08,-0.0504522480350764,3.823845393225824
2005-11-09,0.0271416609353034,3.850987054161127
2005-11-10,-0.2456465928911371,3.6053404612699897
2005-11-11,-0.0493866011699399,3.55595386010005
2005-11-14,0.0837406474342307,3.639694507534281
2005-11-15,-0.1910061778322312,3.4486883297020494
2005-11-16,0.1229244643322893,3.5716127940343387
2005-11-17,-0.2134187836955651,3.3581940103387735
2005-11-18,-0.0019791768186214,3.356214833520152
2005-11-21,0.0450767276801729,3.401291561200325
2005-11-22,0.0790844576451496,3.4803760188454747
2005-11-23,-0.0729623062930363,3.4074137125524384
2005-11-25,-0.0356722740470636,3.3717414385053748
2005-11-28,-0.2283769836138487,3.143364454891526
2005-11-29,0.0063508218251275,3.149715276716653
2005-11-30,0.1615728602961274,3.3112881370127805
2005-12-01,0.541774333381341,3.8530624703941214
2005-12-02,0.1677072586026775,4.0207697289967985
2005-12-05,0.0597216296104317,4.0804913586072304
2005-12-06,-0.1068392169452087,3.9736521416620216
2005-12-07,-0.0784186485675042,3.8952334930945174
2005-12-08,0.2162332990727341,4.111466792167252
2005-12-09,-0.1202029294114301,3.991263862755822
2005-12-12,0.2361683689282956,4.2274322316841175
2005-12-13,0.1020742679344505,4.329506499618568
2005-12-14,-0.1213416768101163,4.208164822808452
2005-12-15,-0.156248157711363,4.051916665097089
2005-12-16,-0.2470865862735857,3.804830078823503
2005-12-19,-0.0945723693392537,3.7102577094842495
2005-12-20,0.0688108504546377,3.7790685599388874
2005-12-21,0.1243229521909575,3.903391512129845
2005-12-22,-0.1257156511783092,3.777675860951536
2005-12-23,-0.1158896579083302,3.6617862030432056
2005-12-27,-0.2503541672607593,3.4114320357824464
2005-12-28,0.2422636463818943,3.653695682164341
2005-12-29,0.1214071484414644,3.775102830605805
2005-12-30,0.1588935137625875,3.933996344368393
2006-01-03,0.1457865616239967,4.079782905992389
2006-01-04,0.026010386288137,4.105793292280526
2006-01-05,-0.1140707147120743,3.991722577568452
2006-01-06,0.1480380473801149,4.139760624948567
2006-01-09,-0.1444211307720147,3.995339494176552
2006-01-10,-0.0237075748993882,3.971631919277163
2006-01-11,0.0091562922705585,3.9807882115477224
2006-01-12,-0.0889077592272593,3.8918804523204633
2006-01-13,-0.0674406880562003,3.824439764264263
2006-01-17,0.292003823753008,4.116443588017271
2006-01-18,-0.1503323902167498,3.966111197800521
2006-01-19,0.1527337521384187,4.11884494993894
2006-01-20,0.2121797447682584,4.331024694707199
2006-01-23,-0.1410766735781128,4.189948021129085
2006-01-24,-0.0781062579882327,4.111841763140853
2006-01-25,-0.0842691953446772,4.027572567796176
2006-01-26,0.033133686177469,4.0607062539736445
2006-01-27,0.1782038065523158,4.23891006052596
2006-01-30,0.1876753045424105,4.42658536506837
2006-01-31,-0.1044321788774332,4.3221531861909375
2006-02-01,0.0122310927169346,4.334384278907872
2006-02-02,-0.2368501170911263,4.097534161816745
2006-02-03,0.0726642998206994,4.170198461637445
2006-02-06,-0.1164204235832061,4.053778038054238
2006-02-07,-0.2493065094851435,3.804471528569094
2006-02-08,-0.078299305092885,3.7261722234762096
2006-02-09,-0.0158793707510156,3.710292852725194
2006-02-10,-0.1339315565659535,3.5763612961592406
2006-02-13,-0.0907491209339151,3.4856121752253255
2006-02-14,-0.1449218147187809,3.340690360506545
2006-02-15,-0.0962138392960712,3.244476521210473
2006-02-16,0.1285288176600358,3.373005338870509
2006-02-17,0.1270816718846202,3.5000870107551294
2006-02-21,0.164456551154134,3.6645435619092632
2006-02-22,-0.1401695148778689,3.5243740470313942
2006-02-23,0.0979402094051523,3.6223142564365465
2006-02-24,0.2160068238433968,3.8383210802799432
2006-02-27,-0.2575303055177368,3.5807907747622063
2006-02-28,0.0751806290358525,3.655971403798058
2006-03-01,0.4180375777003775,4.074008981498436
2006-03-02,0.236131596177429,4.310140577675865
2006-03-03,0.1016305703917735,4.411771148067639
2006-03-06,-0.1817706737570453,4.230000474310594
2006-03-07,-0.0536057085111963,4.176394765799397
2006-03-08,-0.1603820691279077,4.016012696671489
2006-03-09,0.0596396381127006,4.0756523347841895
2006-03-10,-0.0696443990018223,4.0060079357823675
2006-03-13,0.2479080115165645,4.253915947298932
2006-03-14,0.173548198605943,4.4274641459048745
2006-03-15,-0.1101841946531635,4.317279951251711
2006-03-16,0.063953211594546,4.381233162846257
2006-03-17,-0.0854042418490733,4.295828920997184
2006-03-20,-0.2315250509879821,4.064303870009201
2006-03-21,0.1527205083394691,4.217024378348671
2006-03-22,-0.022929689981439,4.194094688367231
2006-03-23,0.2845415722269182,4.47863626059415
2006-03-24,-0.0006516616180598,4.477984598976089
2006-03-27,-0.0117982304745384,4.466186368501551
2006-03-28,0.3150330119357963,4.781219380437347
2006-03-29,0.0908778822838483,4.872097262721195
2006-03-30,0.1286169788416,5.000714241562795
2006-03-31,-0.1078360280593131,4.892878213503482
2006-04-03,0.06834737592192,4.9612255894254025
2006-04-04,-0.0592901672042852,4.9019354222211176
2006-04-05,0.0576223245595195,4.959557746780637
2006-04-06,0.1264961070320892,5.086053853812726
2006-04-07,-0.01890640574879,5.067147448063936
2006-04-10,0.1681374697799175,5.235284917843853
2006-04-11,0.0418491852999387,5.277134103143792
2006-04-12,0.0650765529499634,5.342210656093756
2006-04-13,0.1407031467447745,5.482913802838531
2006-04-17,0.1316324824174471,5.614546285255978
2006-04-18,0.0689955217631728,5.68354180701915
2006-04-19,0.1099780265568198,5.79351983357597
2006-04-20,-0.0288691112875715,5.7646507222883985
2006-04-21,0.1581717266058497,5.922822448894248
2006-04-24,-0.2151615240276872,5.707660924866561
2006-04-25,0.0086333757763296,5.716294300642891
2006-04-26,-0.0312888301713275,5.685005470471563
2006-04-27,-0.2763973647894278,5.408608105682135
2006-04-28,0.0395529193478295,5.448161025029965
2006-05-01,0.2957363106314694,5.743897335661434
2006-05-02,0.0854654712875949,5.829362806949029
2006-05-03,-0.1918891230046567,5.637473683944372
2006-05-04,-0.1992092167795752,5.438264467164797
2006-05-05,0.0676086926923371,5.505873159857134
2006-05-08,-0.0152675922936877,5.490605567563446
2006-05-09,0.1600520295728415,5.650657597136288
2006-05-10,0.2911482825748941,5.941805879711182
2006-05-11,0.0666796233037747,6.008485503014956
2006-05-12,-0.1649047351992354,5.8435807678157206
2006-05-15,-0.4000879221801914,5.443492845635529
2006-05-16,-0.0521466981344923,5.391346147501037
2006-05-17,-0.1176963307624419,5.273649816738595
2006-05-18,0.0110515294467152,5.28470134618531
2006-05-19,-0.0553948553418147,5.229306490843495
2006-05-22,0.044016428796245,5.27332291963974
2006-05-23,0.2732850327329885,5.546607952372728
2006-05-24,-0.2996569777852315,5.246950974587497
2006-05-25,0.2375812608359827,5.48453223542348
2006-05-26,0.0197423131615079,5.504274548584988
2006-05-30,0.1321402425526744,5.636414791137662
2006-05-31,-0.0371154545697222,5.59929933656794
2006-06-01,-0.0100676141772975,5.589231722390642
2006-06-02,0.0842601576044162,5.673491879995058
2006-06-05,0.0676672365191643,5.741159116514223
2006-06-06,-0.0037000489683273,5.737459067545895
2006-06-07,-0.2077715326574679,5.529687534888428
2006-06-08,-0.0022107037801713,5.527476831108256
2006-06-09,0.1380579665865886,5.6655347976948445
2006-06-12,-0.1377489648460423,5.527785832848802
2006-06-13,-0.2338059598841496,5.293979872964653
2006-06-14,0.1846378691756458,5.478617742140298
2006-06-15,0.138643525706774,5.617261267847073
2006-06-16,0.0281638116803549,5.645425079527428
2006-06-19,-0.1211009762082196,5.524324103319208
2006-06-20,-0.0196984500072058,5.504625653312003
2006-06-21,0.1626860152326152,5.667311668544618
2006-06-22,0.1219249736628063,5.789236642207424
2006-06-23,0.0175267145453472,5.806763356752771
2006-06-26,0.0663193141818609,5.873082670934632
2006-06-27,-0.0496956410925771,5.823387029842055
2006-06-28,-0.0089580408088146,5.814428989033241
2006-06-29,0.1023183129520298,5.9167473019852705
2006-06-30,-0.0614800713991387,5.855267230586132
2006-07-03,0.057330119289041,5.912597349875173
2006-07-05,0.2239336702167216,6.136531020091895
2006-07-06,-0.0539254738838799,6.082605546208015
2006-07-07,-0.1822572671895385,5.900348279018476
2006-07-10,-0.1339589096805952,5.7663893693378805
2006-07-11,0.0698211604826442,5.836210529820525
2006-07-12,0.1062068168439244,5.942417346664449
2006-07-13,0.138568022800659,6.080985369465108
2006-07-14,0.0363621702592793,6.1173475397243875
2006-07-17,-0.1840350630657052,5.933312476658682
2006-07-18,-0.0870023671219594,5.846310109536723
2006-07-19,-0.1200050568695523,5.72630505266717
2006-07-20,-0.0303464349685357,5.6959586176986345
2006-07-21,0.1513337537137822,5.847292371412417
2006-07-24,0.0949606921989262,5.942253063611343
2006-07-25,-0.100086687742191,5.842166375869152
2006-07-26,0.0230901887745896,5.865256564643741
2006-07-27,0.0419505757256069,5.907207140369348
2006-07-28,-0.1686507095140755,5.738556430855272
2006-07-31,0.1679040445063168,5.906460475361589
2006-08-01,0.127802550963403,6.034263026324992
2006-08-02,0.1319956873021963,6.1662587136271885
2006-08-03,-0.1016998147340585,6.06455889889313
2006-08-04,-0.1706816800134745,5.893877218879655
2006-08-07,0.1337498502730599,6.0276270691527145
2006-08-08,-0.1079088293192524,5.919718239833462
2006-08-09,-0.0251389882045226,5.894579251628939
2006-08-10,-0.2962910165252244,5.598288235103714
2006-08-11,0.1086305378473612,5.7069187729510755
2006-08-14,-0.1269931715479066,5.579925601403169
2006-08-15,-0.0643047175549239,5.5156208838482454
2006-08-16,-0.1723627331324971,5.343258150715748
2006-08-17,-0.1797973546441833,5.163460796071565
2006-08-18,0.0803115280548483,5.243772324126414
2006-08-21,0.0400496184817516,5.283821942608165
2006-08-22,0.0658768534108785,5.349698796019044
2006-08-23,-0.1846912412039068,5.165007554815137
2006-08-24,0.0576335124759934,5.22264106729113
2006-08-25,0.0409287864657839,5.263569853756914
2006-08-28,-0.2835793179452804,4.979990535811634
2006-08-29,-0.0299393413643878,4.950051194447246
2006-08-30,-0.0779304169603643,4.872120777486882
2006-08-31,-0.0624151048869099,4.809705672599972
2006-09-01,-0.100476480656249,4.709229191943724
2006-09-04,-0.1174227008912524,4.591806491052472
2006-09-05,0.0001244675692629,4.5919309586217345
2006-09-06,-0.0622397142106355,4.529691244411099
2006-09-07,-0.0676700143128905,4.462021230098209
2006-09-08,-0.1796445435311381,4.282376686567071
2006-09-11,-0.0693448734457583,4.2130318131213125
2006-09-12,-0.1793157291982411,4.033716083923071
2006-09-13,-0.0598303362558715,3.9738857476672
2006-09-14,-0.1145118300717008,3.859373917595499
2006-09-15,0.0819934120065302,3.9413673296020297
2006-09-18,0.0428294365664927,3.9841967661685223
2006-09-19,-0.3108599683225631,3.673336797845959
2006-09-20,-0.1773073348795399,3.496029462966419
2006-09-21,0.0120477378170105,3.5080772007834296
2006-09-22,-0.1765723038087108,3.3315048969747187
2006-09-25,-0.0450964927872128,3.286408404187506
2006-09-26,0.0691757881688214,3.355584192356327
2006-09-27,0.1423735557644206,3.497957748120748
2006-09-28,0.1711642135269746,3.669121961647723
2006-09-29,0.023315000541209,3.692436962188932
2006-10-02,-0.1109077682696331,3.5815291939192986
2006-10-03,-0.2004383368254188,3.38109085709388
2006-10-04,0.0764224859299096,3.4575133430237894
2006-10-05,0.1432359540217302,3.6007492970455197
2006-10-06,0.0852446122006137,3.685993909246134
2006-10-09,0.0468550010346954,3.7328489102808287
2006-10-10,-0.0811885229156105,3.6516603873652183
2006-10-11,-0.0695780640240548,3.5820823233411634
2006-10-12,-0.0041644127798852,3.577917910561278
2006-10-13,0.1246602941972965,3.702578204758575
2006-10-16,0.2068131756781163,3.9093913804366913
2006-10-17,-0.1179903885234767,3.7914009919132146
2006-10-18,-0.0717188361557844,3.71968215575743
2006-10-19,0.1519775614945618,3.871659717251992
2006-10-20,-0.1298210503695607,3.741838666882431
2006-10-23,0.0541031737963508,3.795941840678782
2006-10-24,0.1302372718167486,3.926179112495531
2006-10-25,0.2277518666140433,4.153930979109575
2006-10-26,-0.2435806598410855,3.910350319268489
2006-10-27,-0.0625107879046513,3.847839531363838
2006-10-30,-0.3272131778612752,3.5206263535025624
2006-10-31,-0.0901331619838066,3.430493191518756
2006-11-01,0.1312085648208049,3.5617017563395605
2006-11-02,-0.0457828222181649,3.515918934121395
2006-11-03,0.3389743997817015,3.854893333903097
2006-11-06,0.0754266278547457,3.9303199617578426
2006-11-07,-0.1407920843121859,3.7895278774456567
2006-11-08,0.1201489688217695,3.909676846267426
2006-11-09,0.1439668472409282,4.053643693508354
2006-11-10,-0.2231542623822118,3.830489431126142
2006-11-13,-0.0771336730010989,3.7533557581250423
2006-11-14,-0.0111796419500429,3.742176116175
2006-11-15,0.1823738288233708,3.924549944998371
2006-11-16,-0.197679751122105,3.726870193876266
2006-11-17,-0.0412389020908909,3.6856312917853753
2006-11-20,0.1218338044843038,3.807465096269679
2006-11-21,0.2315470768796126,4.039012173149292
2006-11-22,-0.2283024820234634,3.810709691125828
2006-11-24,-0.0144918970010934,3.796217794124735
2006-11-27,0.1243212813323867,3.9205390754571217
2006-11-28,0.0956247770076023,4.016163852464724
2006-11-29,0.3010155708993123,4.317179423364037
2006-11-30,-0.0292545209174449,4.2879249024465915
2006-12-01,-0.0594283246007779,4.228496577845814
2006-12-04,-0.1996137821011348,4.0288827957446784
2006-12-05,-0.0515284700228581,3.97735432572182
2006-12-06,0.0264969250783838,4.003851250800204
2006-12-07,-0.0144159748853941,3.9894352759148095
2006-12-08,0.0304279068036747,4.019863182718484
2006-12-11,-0.1382580981075902,3.881605084610894
2006-12-12,-0.0671023845602405,3.8145027000506535
2006-12-13,0.1778789156004253,3.992381615651079
2006-12-14,0.1907848059525132,4.183166421603592
2006-12-15,0.0624305230015128,4.245596944605105
2006-12-18,-0.2126524666902092,4.032944477914896
2006-12-19,0.0751330839348684,4.108077561849764
2006-12-20,-0.0168512646862661,4.091226297163498
2006-12-21,-0.1839492059876147,3.9072770911758834
2006-12-22,-0.0131097277896831,3.8941673633862
2006-12-26,-0.2819402651805546,3.6122270982056457
2006-12-27,0.0009899213788281,3.6132170195844737
2006-12-28,0.1439747719242439,3.757191791508718
2006-12-29,-0.004017217397445,3.7531745741112728
2007-01-02,0.0770550389598187,3.8302296130710913
2007-01-03,-0.3336966173873669,3.496532995683725
2007-01-04,-0.3181070947012395,3.178425900982485
2007-01-05,0.1252779468670708,3.303703847849556
2007-01-08,-0.0178969877891658,3.28580686006039
2007-01-09,0.0117372106609312,3.297544070721321
2007-01-10,-0.1353976230540028,3.1621464476673182
2007-01-11,-0.2230538422620428,2.9390926054052753
2007-01-12,0.2087741856657116,3.147866791070987
2007-01-16,-0.2257735510898044,2.9220932399811828
2007-01-17,0.0942186316663266,3.0163118716475092
2007-01-18,-0.1777779034986843,2.838533968148825
2007-01-19,0.3029772722380824,3.1415112403869077
2007-01-22,-0.0513556764717515,3.090155563915156
2007-01-23,0.4470004374284758,3.537156001343632
2007-01-24,0.0228797022745622,3.560035703618194
2007-01-25,-0.1328532873232494,3.4271824162949445
2007-01-26,0.2159042762628116,3.643086692557756
2007-01-29,-0.2035085313432467,3.4395781612145098
2007-01-30,0.4358169410202902,3.8753951022348
2007-01-31,-0.0051904767940277,3.870204625440772
2007-02-01,0.0143579044274844,3.8845625298682567
2007-02-02,0.1415765817197146,4.026139111587971
2007-02-05,-0.0462303946814313,3.97990871690654
2007-02-06,0.012256700831299,3.992165417737839
2007-02-07,-0.1417061619378688,3.85045925579997
2007-02-08,0.2432706329892641,4.093729888789234
2007-02-09,0.0832362377810471,4.1769661265702815
2007-02-12,-0.3175312376082438,3.8594348889620376
2007-02-13,0.2187203284010586,4.078155217363096
2007-02-14,-0.2176639764656303,3.860491240897466
2007-02-15,-0.0790914214350473,3.781399819462419
2007-02-16,0.2067452000750147,3.9881450195374337
2007-02-20,-0.0970637535582056,3.891081265979228
2007-02-21,0.2168803289306329,4.107961594909861
2007-02-22,0.2125255438046438,4.320487138714505
2007-02-23,0.0035026282454358,4.323989766959941
2007-02-26,-0.0385548950383149,4.285434871921626
2007-02-27,-0.1030400037945349,4.182394868127091
2007-02-28,0.0893738855924781,4.271768753719569
2007-03-01,0.0465667548341964,4.318335508553766
2007-03-02,-0.0978827167062969,4.220452791847468
2007-03-05,-0.204773379044095,4.015679412803373
2007-03-06,0.130649026431148,4.146328439234521
2007-03-07,0.0688668806143603,4.215195319848881
2007-03-08,0.016131556084348,4.231326875933229
2007-03-09,-0.0656310117359446,4.165695864197285
2007-03-12,-0.1442209257191159,4.0214749384781685
2007-03-13,-0.1068635050537708,3.9146114334243975
2007-03-14,0.0793346175988482,3.993946051023246
2007-03-15,-0.0906023950051641,3.9033436560180816
2007-03-16,0.017399633162338,3.920743289180419
2007-03-19,0.0561053009912507,3.97684859017167
2007-03-20,-0.0543064255526562,3.922542164619014
2007-03-21,0.0537900900565693,3.976332254675583
2007-03-22,0.2680151786074827,4.244347433283066
2007-03-23,0.0745414019037208,4.318888835186787
2007-03-26,0.142983696388825,4.461872531575612
2007-03-27,0.0665309555280828,4.528403487103694
2007-03-28,0.0594320927723436,4.587835579876038
2007-03-29,0.2607104864230274,4.848546066299066
2007-03-30,-0.009244642579544,4.8393014237195215
2007-04-02,-0.0830617437292579,4.756239679990264
2007-04-03,-0.0999416903503202,4.656297989639944
2007-04-04,0.1052653733352472,4.761563362975191
2007-04-05,0.0444340809539587,4.80599744392915
2007-04-09,-0.2176850679108137,4.588312376018337
2007-04-10,0.1018996215143295,4.690211997532666
2007-04-11,0.088387815186142,4.778599812718808
2007-04-12,0.1460154767719518,4.92461528949076
2007-04-13,-0.0108719928559045,4.913743296634855
2007-04-16,-0.1595637006977321,4.7541795959371225
2007-04-17,-0.2365179212594338,4.517661674677688
2007-04-18,0.0011751992481863,4.518836873925875
2007-04-19,-0.038723110817972,4.480113763107903
2007-04-20,0.1294654236747897,4.609579186782693
2007-04-23,0.2191010800316404,4.828680266814334
2007-04-24,-0.1328765034373138,4.69580376337702
2007-04-25,0.2427410008249539,4.938544764201974
2007-04-26,-0.0118783705454411,4.926666393656533
2007-04-27,0.1741959292702284,5.100862322926761
2007-04-30,-0.0343392576707564,5.066523065256004
2007-05-01,-0.2403315718442221,4.826191493411782
2007-05-02,-0.0601022594387388,4.766089233973044
2007-05-03,0.0603642905175297,4.8264535244905735
2007-05-04,-0.1316089196754404,4.694844604815133
2007-05-07,-0.0956042354775433,4.59924036933759
2007-05-08,0.0621119951449257,4.661352364482515
2007-05-09,0.0347716719904365,4.696124036472952
2007-05-10,0.1327839774891281,4.82890801396208
2007-05-11,0.1016365711091172,4.930544585071197
2007-05-14,-0.0313998768732138,4.8991447081979835
2007-05-15,0.0705501329928579,4.969694841190842
2007-05-16,-0.0363521209499202,4.933342720240922
2007-05-17,0.3351998612422275,5.268542581483149
2007-05-18,-0.0097677306251268,5.258774850858022
2007-05-21,0.0642202086637118,5.322995059521734
2007-05-22,-0.1596032961179513,5.163391763403783
2007-05-23,0.0863591273107576,5.24975089071454
2007-05-24,-0.0263519999167473,5.223398890797792
2007-05-25,0.0900300934362033,5.313428984233996
2007-05-29,-0.234515935899545,5.078913048334451
2007-05-30,0.0419602816190859,5.120873329953537
2007-05-31,0.0402079071525901,5.161081237106127
2007-06-01,0.1374377639918294,5.298519001097956
2007-06-04,0.1112518289921885,5.409770830090145
2007-06-05,-0.0250065094365219,5.384764320653623
2007-06-06,-0.0113954241316302,5.373368896521993
